thesite,subnum,expcode,posit,obsdate,nobs,daymax,daymin,p_979,p_201
COP,6,3,3,15014,144,17.31,7.44,17.31,7.73
COP,6,3,3,15015,144,12.06,6.87,12.06,7.16
COP,6,3,3,15016,144,13.5,7.16,12.92,7.44
COP,6,3,3,15017,144,11.77,9.47,11.77,9.47
COP,6,3,3,15018,144,12.63,9.18,12.63,9.18
COP,6,3,3,15019,144,12.34,10.33,12.34,10.62
COP,6,3,3,15020,144,20.6,11.48,19.99,11.77
COP,6,3,3,15021,144,23.09,11.77,22.77,11.77
COP,6,3,3,15022,144,25.32,12.34,25,12.34
COP,6,3,3,15023,144,23.41,12.63,23.09,12.63
COP,6,3,3,15024,144,17.61,12.92,17.31,12.92
COP,6,3,3,15025,144,18.2,12.06,17.91,12.34
COP,6,3,3,15026,144,19.39,12.63,18.5,12.63
COP,6,3,3,15027,144,20.6,12.63,19.99,12.63
COP,6,3,3,15028,144,18.2,10.62,17.91,10.91
COP,6,3,3,15029,144,17.91,10.91,17.31,11.19
COP,6,3,3,15030,144,12.63,10.04,12.63,10.04
COP,6,3,3,15031,144,12.92,11.48,12.63,11.48
COP,6,3,3,15032,144,13.21,11.77,12.92,11.77
COP,6,3,3,15033,144,13.5,12.34,13.5,12.34
COP,6,3,3,15034,144,13.21,12.34,13.21,12.34
COP,6,3,3,15035,144,15.83,11.48,15.54,11.77
COP,6,3,3,15036,144,20.91,12.63,20.6,12.63
COP,6,3,3,15037,144,22.14,12.92,21.83,12.92
COP,6,3,3,15038,144,13.5,11.77,13.21,11.77
COP,6,3,3,15039,144,13.79,12.63,13.5,12.63
COP,6,3,3,15040,144,18.5,12.92,18.2,12.92
COP,6,3,3,15041,144,22.14,12.92,22.14,13.21
COP,6,3,3,15042,144,18.2,12.06,17.91,12.06
COP,6,3,3,15043,144,18.5,10.62,17.91,10.91
COP,6,3,3,15044,144,16.72,10.62,16.42,10.62
COP,6,3,3,15045,144,15.54,8.03,14.37,8.03
COP,6,3,3,15046,144,14.66,9.47,14.66,9.47
COP,6,3,3,15047,144,20.3,9.18,18.8,9.18
COP,6,3,3,15048,144,21.52,10.04,20.6,10.04
COP,6,3,3,15049,144,22.77,12.63,20.91,12.63
COP,6,3,3,15050,144,27.29,12.92,26.96,12.92
COP,6,3,3,15051,144,29.32,12.63,28.97,12.63
COP,6,3,3,15052,144,31.06,12.92,30.71,13.21
COP,6,3,3,15053,144,28.97,13.79,28.63,13.79
COP,6,3,3,15054,144,25.97,13.5,25,13.5
COP,6,3,3,15055,144,19.09,13.5,18.5,13.5
COP,6,3,3,15056,144,20.6,13.21,20.3,13.21
COP,6,3,3,15057,144,19.39,11.19,19.09,11.48
COP,6,3,3,15058,144,25.65,11.77,25,11.77
COP,6,3,3,15059,144,20.6,12.63,20.3,12.63
COP,6,3,3,15060,144,16.72,10.91,16.42,10.91
COP,6,3,3,15061,144,17.01,10.04,16.72,10.04
COP,6,3,3,15062,144,20.6,11.77,19.39,11.77
COP,6,3,3,15063,144,24.04,11.77,22.46,11.77
COP,6,3,3,15064,144,19.99,12.34,19.09,12.63
COP,6,3,3,15065,144,19.99,13.5,19.39,13.5
COP,6,3,3,15066,144,21.52,13.5,20.6,13.5
COP,6,3,3,15067,144,29.66,12.92,29.66,12.92
COP,6,3,3,15068,144,27.29,12.63,26.96,12.63
COP,6,3,3,15069,144,29.66,12.34,28.97,12.34
COP,6,3,3,15070,144,25.32,9.76,24.68,10.04
COP,6,3,3,15071,144,19.09,8.61,18.5,8.61
COP,6,3,3,15072,144,18.5,11.19,17.91,11.19
COP,6,3,3,15073,144,16.12,5.71,15.83,5.71
COP,6,3,3,15074,144,14.96,6.29,13.79,6.29
COP,6,3,3,15075,144,18.5,7.73,16.42,7.73
COP,6,3,3,15076,144,16.42,8.03,16.12,8.03
COP,6,3,3,15077,144,28.63,7.73,27.96,7.73
COP,6,3,3,15078,144,31.77,8.89,31.06,8.89
COP,6,3,3,15079,144,30.71,10.91,30.36,10.91
COP,6,3,3,15080,144,31.06,12.34,30.36,12.34
COP,6,3,3,15081,144,31.41,12.34,31.41,12.34
COP,6,3,3,15082,144,32.13,12.63,32.13,12.63
COP,6,3,3,15083,144,25.65,13.21,25.32,13.21
COP,6,3,3,15084,144,25,12.06,23.09,12.06
COP,6,3,3,15085,144,21.22,9.18,20.3,9.47
COP,6,3,3,15086,144,19.99,8.32,19.69,8.32
COP,6,3,3,15087,144,25.65,7.73,25.32,7.73
COP,6,3,3,15088,144,22.77,8.03,22.77,8.03
COP,6,3,3,15089,144,21.52,9.47,21.22,9.47
COP,6,3,3,15090,144,18.8,10.62,17.01,10.62
COP,6,3,3,15091,144,15.24,11.19,14.37,11.19
COP,6,3,3,15092,144,16.72,11.77,15.54,11.77
COP,6,3,3,15093,144,18.2,10.62,17.61,10.62
COP,6,3,3,15094,144,30.01,12.63,26.63,12.92
COP,6,3,3,15095,144,33.22,12.92,32.49,12.92
COP,6,3,3,15096,144,28.29,12.92,27.96,12.92
COP,6,3,3,15097,144,26.3,13.79,26.3,13.79
COP,6,3,3,15098,144,29.66,13.5,29.66,14.08
COP,6,3,3,15099,144,30.01,10.33,30.01,10.62
COP,6,3,3,15100,144,30.01,11.19,29.66,11.48
COP,6,3,3,15101,144,25.65,11.19,25.65,11.19
COP,6,3,3,15102,144,20.6,11.77,20.3,11.77
COP,6,3,3,15103,144,18.2,12.92,17.91,12.92
COP,6,3,3,15104,144,20.3,14.08,19.39,14.08
COP,6,3,3,15105,144,16.72,14.66,16.42,14.66
COP,6,3,3,15106,144,17.01,14.08,16.42,14.37
COP,6,3,3,15107,144,17.91,14.08,17.31,14.08
COP,6,3,3,15108,144,19.99,14.08,19.09,14.08
COP,6,3,3,15109,144,33.96,14.08,33.59,14.08
COP,6,3,3,15110,144,22.77,15.24,22.46,15.24
COP,6,3,3,15111,144,21.83,15.54,21.52,15.54
COP,6,3,3,15112,144,24.68,15.83,24.36,15.83
COP,6,3,3,15113,144,23.41,15.54,23.09,15.54
COP,6,3,3,15114,144,23.09,15.24,22.14,15.24
COP,6,3,3,15115,144,21.52,14.37,21.22,14.37
COP,6,3,3,15116,144,18.5,14.66,17.91,14.66
COP,6,3,3,15117,144,17.91,14.96,17.91,14.96
COP,6,3,3,15118,144,18.5,14.66,18.5,14.96
COP,6,3,3,15119,144,18.2,15.83,18.2,15.83
COP,6,3,3,15120,144,19.39,16.12,18.8,16.12
COP,6,3,3,15121,144,19.69,16.12,19.39,16.12
COP,6,3,3,15122,144,19.39,15.54,19.09,15.54
COP,6,3,3,15123,144,37.04,14.66,35.09,14.66
COP,6,3,3,15124,144,35.86,16.12,35.86,16.12
COP,6,3,3,15125,144,37.43,16.42,36.64,16.42
COP,6,3,3,15126,144,27.96,16.72,27.62,16.72
COP,6,3,3,15127,144,24.36,16.42,23.72,16.42
COP,6,3,3,15128,144,25.97,15.54,25.97,16.12
COP,6,3,3,15129,144,22.14,11.48,20.6,11.48
COP,6,3,3,15130,144,19.69,11.77,19.69,11.77
COP,6,3,3,15131,144,19.39,12.92,19.09,12.92
COP,6,3,3,15132,144,19.39,13.79,19.09,13.79
COP,6,3,3,15133,144,18.8,16.42,18.5,16.42
COP,6,3,3,15134,144,18.8,16.42,18.8,16.42
COP,6,3,3,15135,144,22.77,16.12,21.52,16.12
COP,6,3,3,15136,144,31.77,14.66,30.71,14.66
COP,6,3,3,15137,144,33.59,15.54,33.22,15.54
COP,6,3,3,15138,144,30.71,17.61,29.66,17.91
COP,6,3,3,15139,144,32.13,18.5,31.06,18.5
COP,6,3,3,15140,144,36.25,18.2,35.86,18.2
COP,6,3,3,15141,144,34.72,17.31,33.59,17.31
COP,6,3,3,15142,144,35.09,16.72,34.72,16.72
COP,6,3,3,15143,144,29.66,16.42,28.63,16.42
COP,6,3,3,15144,144,21.83,16.12,21.52,16.12
COP,6,3,3,15145,144,19.99,16.12,19.99,16.12
COP,6,3,3,15146,144,20.91,16.42,20.91,16.42
COP,6,3,3,15147,144,20.3,17.31,20.3,17.31
COP,6,3,3,15148,144,24.04,16.72,23.41,17.01
COP,6,3,3,15149,144,21.83,16.72,20.3,16.72
COP,6,3,3,15150,144,30.36,16.12,28.29,16.42
COP,6,3,3,15151,144,32.86,15.54,29.66,15.54
COP,6,3,3,15152,144,31.06,17.61,30.71,17.61
COP,6,3,3,15153,144,31.06,16.72,30.71,16.72
COP,6,3,3,15154,144,34.34,15.24,32.86,15.24
COP,6,3,3,15155,144,32.49,15.54,32.13,15.54
COP,6,3,3,15156,144,25.65,16.12,25,16.12
COP,6,3,3,15157,144,19.69,15.54,19.39,15.54
COP,6,3,3,15158,144,19.39,15.24,19.39,15.24
COP,6,3,3,15159,144,20.3,15.83,19.99,15.83
COP,6,3,3,15160,144,19.39,17.31,19.09,17.31
COP,6,3,3,15161,144,18.8,15.83,18.8,15.83
COP,6,3,3,15162,144,18.5,16.72,18.5,16.72
COP,6,3,3,15163,144,20.6,17.31,20.3,17.31
COP,6,3,3,15164,144,20.6,17.01,20.6,17.01
COP,6,3,3,15165,144,23.72,15.54,22.46,15.54
COP,6,3,3,15166,144,24.36,15.54,24.04,15.54
COP,6,3,3,15167,144,23.41,14.37,20.6,14.66
COP,6,3,3,15168,144,26.3,14.96,25.32,14.96
COP,6,3,3,15169,144,28.29,15.54,27.96,15.54
COP,6,3,3,15170,144,18.8,15.54,18.5,15.83
COP,6,3,3,15171,144,18.2,14.66,18.2,14.66
COP,6,3,3,15172,144,17.61,13.5,17.61,13.5
COP,6,3,3,15173,144,18.2,13.5,17.91,13.5
COP,6,3,3,15174,144,18.5,13.5,18.5,13.5
Alegria,11,1,1,14987,144,15.36,8.71,14.78,8.99
Alegria,11,1,1,14988,144,14.78,8.99,14.48,8.99
Alegria,11,1,1,14989,144,14.19,8.42,14.19,8.42
Alegria,11,1,1,14990,144,14.19,6.39,13.91,6.68
Alegria,11,1,1,14991,144,15.66,6.97,15.07,7.26
Alegria,11,1,1,14992,144,19.83,7.83,19.52,8.13
Alegria,11,1,1,14993,144,22.59,9.57,21.97,10.43
Alegria,11,1,1,14994,144,21.97,12.17,19.22,12.46
Alegria,11,1,1,14995,144,26.12,13.03,25.79,13.03
Alegria,11,1,1,14996,144,24.18,13.03,21.35,13.03
Alegria,11,1,1,14997,144,19.52,11.3,19.22,11.59
Alegria,11,1,1,14998,144,21.66,12.74,19.22,12.74
Alegria,11,1,1,14999,144,16.54,8.99,15.36,8.99
Alegria,11,1,1,15000,144,16.83,8.71,16.54,8.71
Alegria,11,1,1,15001,144,13.61,8.42,13.32,8.42
Alegria,11,1,1,15002,144,13.32,7.83,13.32,7.83
Alegria,11,1,1,15003,144,13.61,8.13,13.61,8.42
Alegria,11,1,1,15004,144,13.61,8.13,13.32,8.42
Alegria,11,1,1,15005,144,13.61,7.83,13.32,7.83
Alegria,11,1,1,15006,144,16.83,8.13,16.54,8.13
Alegria,11,1,1,15007,144,21.35,8.71,21.35,8.71
Alegria,11,1,1,15008,144,26.78,11.3,26.45,11.3
Alegria,11,1,1,15009,144,24.82,11.88,24.5,11.88
Alegria,11,1,1,15010,144,26.12,12.74,25.47,12.74
Alegria,11,1,1,15011,144,29.81,12.46,29.47,12.46
Alegria,11,1,1,15012,144,18.03,8.99,18.03,9.57
Alegria,11,1,1,15013,144,16.54,7.54,15.95,7.83
Alegria,11,1,1,15014,144,21.04,6.68,20.74,6.68
Alegria,11,1,1,15015,144,11.59,8.42,11.3,8.42
Alegria,11,1,1,15016,144,14.48,6.97,14.19,6.97
Alegria,11,1,1,15017,144,12.17,8.71,11.88,8.71
Alegria,11,1,1,15018,144,13.32,9.28,12.74,9.57
Alegria,11,1,1,15019,144,12.17,6.68,12.17,6.68
Alegria,11,1,1,15020,144,17.13,10.14,16.24,10.43
Alegria,11,1,1,15021,144,26.12,11.01,25.79,11.01
Alegria,11,1,1,15022,144,27.77,11.88,27.77,11.88
Alegria,11,1,1,15023,144,25.14,12.46,24.5,12.46
Alegria,11,1,1,15024,144,18.32,12.74,17.13,12.74
Alegria,11,1,1,15025,144,25.79,12.74,24.5,12.74
Alegria,11,1,1,15026,144,18.32,12.74,17.73,12.74
Alegria,11,1,1,15027,144,22.28,12.46,21.66,12.46
Alegria,11,1,1,15028,144,19.83,9.57,19.22,9.86
Alegria,11,1,1,15029,144,16.24,9.57,15.66,9.86
Alegria,11,1,1,15030,144,11.88,10.14,11.88,10.14
Alegria,11,1,1,15031,144,13.03,11.3,13.03,11.3
Alegria,11,1,1,15032,144,13.91,11.88,13.03,11.88
Alegria,11,1,1,15033,144,13.91,11.3,13.61,11.3
Alegria,11,1,1,15034,144,13.91,11.59,13.61,11.88
Alegria,11,1,1,15035,144,15.66,11.3,15.36,11.59
Alegria,11,1,1,15036,144,17.43,12.17,16.83,12.17
Alegria,11,1,1,15037,144,19.52,12.17,19.22,12.46
Alegria,11,1,1,15038,144,12.74,11.88,12.74,11.88
Alegria,11,1,1,15039,144,14.48,12.74,13.91,12.74
Alegria,11,1,1,15040,144,17.73,12.46,16.54,12.46
Alegria,11,1,1,15041,144,23.22,12.74,23.22,12.74
Alegria,11,1,1,15042,144,18.03,11.88,17.43,11.88
Alegria,11,1,1,15043,144,15.66,9.57,14.19,9.57
Alegria,11,1,1,15044,144,21.04,9.28,20.74,9.28
Alegria,11,1,1,15045,144,16.83,7.54,16.24,7.54
Alegria,11,1,1,15046,144,17.43,8.42,16.83,8.71
Alegria,11,1,1,15047,144,15.36,8.99,15.36,8.99
Alegria,11,1,1,15048,144,19.22,9.57,17.73,9.57
Alegria,11,1,1,15049,144,24.18,10.43,22.59,10.72
Alegria,11,1,1,15050,144,23.54,11.59,23.54,11.59
Alegria,11,1,1,15051,144,34.13,11.59,33.02,11.59
Alegria,11,1,1,15052,144,39.24,12.17,38.02,12.17
Alegria,11,1,1,15053,144,29.81,13.61,29.81,13.61
Alegria,11,1,1,15054,144,34.13,13.32,32.66,13.32
Alegria,11,1,1,15055,144,27.77,13.32,27.43,13.61
Alegria,11,1,1,15056,144,29.81,10.72,29.47,10.72
Alegria,11,1,1,15057,144,20.74,11.59,19.83,11.88
Alegria,11,1,1,15058,144,27.11,11.88,26.78,11.88
Alegria,11,1,1,15059,144,21.66,11.88,21.04,11.88
Alegria,11,1,1,15060,144,17.13,9.28,16.54,9.57
Alegria,11,1,1,15061,144,18.32,9.28,17.43,9.57
Alegria,11,1,1,15062,144,16.24,11.3,15.95,11.3
Alegria,11,1,1,15063,144,16.83,10.72,16.24,10.72
Alegria,11,1,1,15064,144,22.28,11.59,20.74,11.59
Alegria,11,1,1,15065,144,18.62,13.91,18.03,13.91
Alegria,11,1,1,15066,144,17.73,13.32,17.43,13.32
Alegria,11,1,1,15067,144,25.79,11.59,25.14,11.59
Alegria,11,1,1,15068,144,23.22,9.86,22.91,10.43
Alegria,11,1,1,15069,144,29.47,9.57,27.11,9.57
Alegria,11,1,1,15070,144,23.86,8.13,23.54,8.13
Alegria,11,1,1,15071,144,19.83,8.13,19.52,8.13
Alegria,11,1,1,15072,144,17.43,10.14,16.54,10.14
Alegria,11,1,1,15073,144,18.92,4.66,18.62,4.66
Alegria,11,1,1,15074,144,16.54,5.23,16.24,5.52
Alegria,11,1,1,15075,144,13.61,7.54,13.32,7.54
Alegria,11,1,1,15076,144,13.32,9.28,13.03,9.28
Alegria,11,1,1,15077,144,24.82,6.68,23.54,6.68
Alegria,11,1,1,15078,144,24.82,6.97,23.86,6.97
Alegria,11,1,1,15079,144,30.51,7.83,30.16,8.13
Alegria,11,1,1,15080,144,39.66,10.14,38.83,10.14
Alegria,11,1,1,15081,144,31.57,10.72,30.51,10.72
Alegria,11,1,1,15082,144,38.42,10.43,37.61,10.43
Alegria,11,1,1,15083,144,28.1,11.59,27.43,11.59
Alegria,11,1,1,15084,144,23.22,9.28,21.66,9.86
Alegria,11,1,1,15085,144,24.18,7.83,23.86,7.83
Alegria,11,1,1,15086,144,22.59,6.97,22.59,6.97
Alegria,11,1,1,15087,144,31.93,6.68,31.57,6.68
Alegria,11,1,1,15088,144,30.51,8.99,29.81,8.99
Alegria,11,1,1,15089,144,26.12,9.86,25.47,9.86
Alegria,11,1,1,15090,144,20.74,9.86,20.43,9.86
Alegria,11,1,1,15091,144,16.83,11.3,16.54,11.3
Alegria,11,1,1,15092,144,21.35,10.72,20.13,11.01
Alegria,11,1,1,15093,144,31.22,10.14,29.81,10.14
Alegria,11,1,1,15094,144,34.13,9.86,34.13,9.86
Alegria,11,1,1,15095,144,36.82,12.74,36.42,12.74
Alegria,11,1,1,15096,144,38.83,13.32,38.02,13.32
Alegria,11,1,1,15097,144,37.21,13.91,36.03,13.91
Alegria,11,1,1,15098,144,36.82,11.01,36.42,11.88
Alegria,11,1,1,15099,144,38.42,10.72,37.21,10.72
Alegria,11,1,1,15100,144,37.21,10.14,36.42,10.43
Alegria,11,1,1,15101,144,30.86,10.14,30.51,10.14
Alegria,11,1,1,15102,144,23.54,11.01,22.91,11.01
Alegria,11,1,1,15103,144,22.91,11.88,22.28,12.17
Alegria,11,1,1,15104,144,20.13,12.74,19.83,13.03
Alegria,11,1,1,15105,144,21.04,13.32,19.83,13.32
Alegria,11,1,1,15106,144,17.73,13.91,17.43,13.91
Alegria,11,1,1,15107,144,17.43,13.61,17.13,13.61
Alegria,11,1,1,15108,144,18.92,13.61,18.32,13.61
Alegria,11,1,1,15109,144,37.61,12.46,36.42,12.46
Alegria,11,1,1,15110,144,38.83,13.61,38.02,13.61
Alegria,11,1,1,15111,144,30.51,15.07,29.12,15.36
Alegria,11,1,1,15112,144,28.78,14.48,27.43,14.48
Alegria,11,1,1,15113,144,21.04,14.78,20.74,15.07
Alegria,11,1,1,15114,144,21.66,13.91,21.04,13.91
Alegria,11,1,1,15115,144,20.74,12.17,19.83,12.17
Alegria,11,1,1,15116,144,17.43,13.61,17.13,13.61
Alegria,11,1,1,15117,144,19.52,13.61,19.22,13.61
Alegria,11,1,1,15118,144,18.32,12.46,18.03,12.46
Alegria,11,1,1,15119,144,18.03,15.07,17.73,15.07
Alegria,11,1,1,15120,144,18.92,15.66,18.62,15.66
Alegria,11,1,1,15121,144,18.92,15.66,18.62,15.66
Alegria,11,1,1,15122,144,21.66,15.07,20.74,15.07
Alegria,11,1,1,15123,144,28.1,13.32,26.78,13.61
Alegria,11,1,1,15124,144,37.21,12.74,36.03,12.74
Alegria,11,1,1,15125,144,42.26,15.66,41.37,15.66
Alegria,11,1,1,15126,144,32.29,15.95,31.93,16.24
Alegria,11,1,1,15127,144,27.11,16.54,25.79,16.54
Alegria,11,1,1,15128,144,27.43,12.74,26.45,14.48
Alegria,11,1,1,15129,144,20.13,10.14,19.22,10.14
Alegria,11,1,1,15130,144,21.35,9.57,20.43,9.86
Alegria,11,1,1,15131,144,19.83,10.43,19.83,10.43
Alegria,11,1,1,15132,144,21.35,13.32,20.74,13.32
Alegria,11,1,1,15133,144,23.22,14.48,21.97,14.78
Alegria,11,1,1,15134,144,23.54,15.66,22.28,15.95
Alegria,11,1,1,15135,144,31.22,11.88,29.81,12.17
Alegria,11,1,1,15136,144,25.47,11.88,24.18,11.88
Alegria,11,1,1,15137,144,28.78,11.59,26.45,11.59
Alegria,11,1,1,15138,144,25.79,13.03,24.5,13.03
Alegria,11,1,1,15139,144,32.66,13.32,31.93,13.32
Alegria,11,1,1,15140,144,38.83,18.32,36.82,18.32
Alegria,11,1,1,15141,144,34.5,17.13,34.13,17.43
Alegria,11,1,1,15142,144,30.51,15.66,29.47,15.95
Alegria,11,1,1,15143,144,23.54,14.78,22.91,14.78
Alegria,11,1,1,15144,144,25.14,15.07,24.18,15.07
Alegria,11,1,1,15145,144,21.04,13.32,20.74,13.32
Alegria,11,1,1,15146,144,19.83,14.19,19.52,14.48
Alegria,11,1,1,15147,144,21.04,13.91,20.74,13.91
Alegria,11,1,1,15148,144,24.82,15.36,23.86,15.66
Alegria,11,1,1,15149,144,26.12,14.19,23.86,14.48
Alegria,11,1,1,15150,144,31.22,13.32,29.81,13.32
Alegria,11,1,1,15151,144,28.44,11.3,27.77,11.3
Alegria,11,1,1,15152,144,37.61,13.61,36.82,13.91
Alegria,11,1,1,15153,144,28.78,14.48,28.1,14.78
Alegria,11,1,1,15154,144,27.43,13.91,27.11,13.91
Alegria,11,1,1,15155,144,31.57,13.03,30.86,13.03
Alegria,11,1,1,15156,144,23.86,13.91,23.22,14.19
Alegria,11,1,1,15157,144,22.28,14.78,21.66,15.07
Alegria,11,1,1,15158,144,21.04,15.07,20.74,15.07
Alegria,11,1,1,15159,144,21.35,15.36,21.04,15.66
Alegria,11,1,1,15160,144,20.74,15.95,20.43,15.95
Alegria,11,1,1,15161,144,20.74,15.95,20.74,15.95
Alegria,11,1,1,15162,144,19.22,16.54,18.92,16.83
Alegria,11,1,1,15163,144,19.83,16.24,19.83,16.24
Alegria,11,1,1,15164,144,18.92,14.48,18.92,14.78
Alegria,11,1,1,15165,144,25.79,13.03,24.82,13.03
Alegria,11,1,1,15166,144,26.12,12.46,25.14,12.46
Alegria,11,1,1,15167,144,26.45,12.46,26.12,12.46
Alegria,11,1,1,15168,144,24.5,11.59,22.91,11.88
Alegria,11,1,1,15169,144,21.04,13.03,20.43,13.03
Alegria,11,1,1,15170,144,21.35,13.91,20.13,14.19
Alegria,11,1,1,15171,144,17.13,12.46,17.13,12.46
Alegria,11,1,1,15172,144,15.36,11.88,15.07,11.88
Alegria,11,1,1,15173,144,17.43,11.59,17.13,11.59
Alegria,11,1,1,15174,144,18.32,11.3,18.03,11.3
Alegria,11,1,1,15175,144,18.62,11.88,18.32,12.17
Alegria,11,1,1,15179,144,21.7,12.59,20.38,12.74
Alegria,11,1,1,15180,144,18.43,15.41,18.43,15.41
Alegria,11,1,1,15181,144,18.11,14.61,17.63,14.61
Alegria,11,1,1,15182,144,20.87,14.45,20.06,14.61
Alegria,11,1,1,15183,144,22.71,14.45,21.7,14.45
Alegria,11,1,1,15184,144,18.43,13.67,17.95,13.98
Alegria,11,1,1,15185,144,17.47,13.06,17.47,13.21
Alegria,11,1,1,15186,144,19.24,13.21,19.08,13.21
Alegria,11,1,1,15187,144,19.24,12.9,18.76,12.9
Alegria,11,1,1,15188,144,21.7,13.06,21.37,13.21
Alegria,11,1,1,15189,144,20.87,12.9,20.54,13.06
Alegria,11,1,1,15190,144,21.53,14.45,21.2,14.45
Alegria,11,1,1,15191,144,19.89,12.43,19.57,12.43
Alegria,11,1,1,15192,144,20.87,13.52,20.71,13.67
Alegria,11,1,1,15193,144,21.7,13.52,21.2,13.52
Alegria,11,1,1,15194,144,20.38,13.67,20.22,13.83
Alegria,11,1,1,15195,144,19.73,15.72,19.73,15.88
Alegria,11,1,1,15196,144,19.08,15.24,19.08,15.41
Alegria,11,1,1,15197,144,21.2,13.67,20.38,13.67
Alegria,11,1,1,15198,144,18.43,13.67,18.43,13.67
Alegria,11,1,1,15199,144,18.59,14.29,18.43,14.45
Alegria,11,1,1,15200,144,20.22,13.98,19.89,14.14
Alegria,11,1,1,15201,144,20.71,12.9,20.54,12.9
Alegria,11,1,1,15202,144,21.53,12.74,21.2,12.74
Alegria,11,1,1,15203,144,24.07,11.97,23.04,11.97
Alegria,11,1,1,15204,144,27.22,12.12,26.51,12.28
Alegria,11,1,1,15205,144,33.63,12.12,30.33,12.28
Alegria,11,1,1,15206,144,33.83,13.21,33.23,13.21
Alegria,11,1,1,15207,144,28.84,12.43,27.39,12.43
Alegria,11,1,1,15208,144,22.53,12.43,22.2,12.59
Alegria,11,1,1,15209,144,21.87,12.9,20.87,13.06
Alegria,11,1,1,15210,144,19.57,13.37,19.08,13.37
Alegria,11,1,1,15211,144,18.59,13.83,18.43,13.98
Alegria,11,1,1,15212,144,19.41,15.56,19.41,15.72
Alegria,11,1,1,15213,144,19.57,15.56,19.57,15.56
Alegria,11,1,1,15214,144,20.87,15.08,20.54,15.08
Alegria,11,1,1,15215,144,19.41,14.14,19.24,14.14
Alegria,11,1,1,15216,144,19.41,16.19,19.41,16.19
Alegria,11,1,1,15217,144,23.38,16.36,22.2,16.36
Alegria,11,1,1,15218,144,24.58,13.52,24.24,13.52
Alegria,11,1,1,15219,144,23.72,15.56,23.55,15.72
Alegria,11,1,1,15220,144,24.58,17.31,24.41,17.31
Alegria,11,1,1,15221,144,24.24,18.11,23.72,18.11
Alegria,11,1,1,15222,144,31.09,17.15,28.3,17.31
Alegria,11,1,1,15223,144,25.45,14.77,24.24,14.77
Alegria,11,1,1,15224,144,21.7,12.28,21.37,12.43
Alegria,11,1,1,15225,144,21.87,16.04,21.7,16.19
Alegria,11,1,1,15226,144,19.41,16.51,19.24,16.67
Alegria,11,1,1,15227,144,19.08,14.14,18.92,14.14
Alegria,11,1,1,15228,144,17.63,14.14,17.63,14.29
Alegria,11,1,1,15229,144,18.11,14.14,18.11,14.14
Alegria,11,1,1,15230,144,18.43,13.67,18.27,13.67
Alegria,11,1,1,15231,144,20.54,13.37,20.54,13.37
Alegria,11,1,1,15232,144,21.7,15.24,21.2,15.41
Alegria,11,1,1,15233,144,23.04,13.21,22.71,13.21
Alegria,11,1,1,15234,144,30.71,13.67,30.52,13.67
Alegria,11,1,1,15235,144,23.38,13.67,22.53,13.83
Alegria,11,1,1,15236,144,23.89,12.9,23.38,12.9
Alegria,11,1,1,15237,144,18.92,13.83,18.59,13.98
Alegria,11,1,1,15238,144,20.06,14.77,19.89,14.77
Alegria,11,1,1,15239,144,19.89,14.93,19.73,15.08
Alegria,11,1,1,15240,144,19.57,15.08,19.41,15.08
Alegria,11,1,1,15241,144,19.89,15.08,19.73,15.24
Alegria,11,1,1,15242,144,19.24,14.93,19.24,15.24
Alegria,11,1,1,15243,144,17.15,13.37,16.99,13.37
Alegria,11,1,1,15244,144,18.76,12.9,18.76,12.9
Alegria,11,1,1,15245,144,20.87,13.37,20.54,13.67
Alegria,11,1,1,15246,144,18.43,12.59,18.43,12.74
Alegria,11,1,1,15247,144,21.87,12.74,21.7,12.9
Alegria,11,1,1,15248,144,22.53,13.98,22.03,14.14
Alegria,11,1,1,15249,144,26.51,15.88,25.28,15.88
Alegria,11,1,1,15250,144,29.4,14.14,28.12,14.14
Alegria,11,1,1,15251,144,22.2,15.24,21.53,15.56
Alegria,11,1,1,15252,144,21.53,14.77,21.2,14.93
Alegria,11,1,1,15253,144,19.89,13.67,19.73,13.83
Alegria,11,1,1,15254,144,18.92,13.37,18.11,13.37
Alegria,11,1,1,15255,144,19.08,13.37,18.92,13.37
Alegria,11,1,1,15256,144,17.31,13.06,17.31,13.21
Alegria,11,1,1,15257,144,17.63,12.12,17.63,12.28
Alegria,11,1,1,15258,144,18.11,12.12,18.11,12.28
Alegria,11,1,1,15259,144,18.92,13.83,18.92,13.83
Alegria,11,1,1,15260,144,19.41,13.21,19.24,13.37
Alegria,11,1,1,15261,144,24.58,14.61,24.07,14.61
Alegria,11,1,1,15262,144,27.22,13.67,25.98,13.83
Alegria,11,1,1,15263,144,27.58,15.24,26.68,15.41
Alegria,11,1,1,15264,144,27.58,13.37,26.51,13.52
Alegria,11,1,1,15265,144,27.76,12.9,26.68,13.06
Alegria,11,1,1,15266,144,22.53,13.67,22.37,13.67
Alegria,11,1,1,15267,144,21.53,13.98,20.38,14.14
Alegria,11,1,1,15268,144,20.06,14.45,19.41,14.61
Alegria,11,1,1,15269,144,18.27,12.74,18.27,12.74
Alegria,11,1,1,15270,144,16.99,12.59,16.99,12.74
Alegria,11,1,1,15271,144,17.47,11.5,17.47,11.66
Alegria,11,1,1,15272,144,17.63,11.5,17.63,11.5
Alegria,11,1,1,15273,144,17.15,14.77,17.15,14.77
Alegria,11,1,1,15274,144,21.37,13.52,20.87,13.67
