"","Date","TrapID","New_Recap","Species","Sex","Age","Weight","Comments","NA","NA","NA","NA","NA","Pregnant","Lactating","Breeding"
"773",2010-07-05,"1R","Recapture","Myodes gapperi","Female","Adult",19.5,"A3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"774",2010-07-05,"1T","New","Myodes gapperi","Male","Juvenile",10,"A1, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"775",2010-07-05,"2C","Recapture","Myodes gapperi","Female","Adult",21,"A3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"776",2010-07-05,"2E","Recapture","Myodes gapperi",NA,"Adult",19.5,"A3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"777",2010-07-05,"2G","Recapture","Peromyscus maniculatus","Male","Adult",18.5,"A2, escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"778",2010-07-05,"2J",NA,"Zapus princeps",NA,NA,NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"779",2010-07-05,"2M","New","Myodes gapperi","Male","Adult",21.5,"A3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"780",2010-07-07,"2E","New","Zapus princeps","Female","Adult",17.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"781",2010-07-07,"1J","Recapture","Peromyscus maniculatus","Female","Juvenile",17,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"782",2010-07-07,"1O","New","Zapus princeps","Female","Adult",8.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"783",2010-07-07,"1T","Recapture","Tamias amoenus",NA,NA,52.5,"Esc.,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"784",2010-07-07,"2C","Recapture","Myodes gapperi","Female","Adult",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"785",2010-07-07,"2K","Recapture","Tamias amoenus","Male","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"786",2010-07-07,"2A","Recapture","Myodes gapperi","Female","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"787",2010-07-07,"2C","Recapture","Peromyscus maniculatus","Male","Adult",18,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"788",2010-07-07,"2D","Recapture","Tamias amoenus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"789",2010-07-07,"2I","New","Tamias amoenus","Male","Adult",NA,"Hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"790",2010-07-07,"1D","Recapture","Myodes gapperi","Male","Adult",18.5,"Recap from this year, not prev. record. New Tag R (6356),Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"791",2010-07-07,"2M","Recapture","Myodes gapperi","Male","Adult",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"792",2010-07-12,"1M","Recapture","Myodes gapperi","Female","Adult",21,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"793",2010-07-12,"1O","Recapture","Tamias amoenus","Female","Adult",50,"A4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"794",2010-07-12,"1P","Recapture","Myodes gapperi","Male","Juvenile",7,"A2, too small for hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"795",2010-07-12,"1S","New","Myodes gapperi","Male","JuvenileAdult",13.5,"A2, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"796",2010-07-12,"2M","Recapture","Myodes gapperi","Male","Adult",21,"A3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"797",2010-07-12,"2A2C","Recapture","Myodes gapperi","Male","Adult",20,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"798",2010-07-12,"2C","Recapture","Myodes gapperi","Female","Adult",22,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"799",2010-07-12,"2G","New","Peromyscus maniculatus","Female","Adult",21,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"800",2010-07-12,"2I","Recapture","Myodes gapperi","Male","Juvenile",18.5,"hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"801",2010-07-12,"2J","Recapture","Tamias amoenus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"802",2010-07-12,"2l","Recapture","Myodes gapperi",NA,"Adult",NA,"forgot a few things…,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"803",2010-07-14,"1C","Recapture","Myodes gapperi","Female","Adult",22.5,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"804",2010-07-14,"1T","Recapture","Peromyscus maniculatus",NA,"Adult",NA,"Esc.,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"805",2010-07-14,"1M","Recapture","Myodes gapperi","Male","Adult",19,"A2, added 6445, lost 5401,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"806",2010-07-14,"1O","Recapture","Myodes gapperi","Male","Adult",19,"A2, 2 new tags,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"807",2010-07-14,"1P","Recapture","Myodes gapperi","Female","Adult",20.5,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"808",2010-07-14,"1T","Recapture","Tamias amoenus",NA,"Adult",NA,"A4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"809",2010-07-14,"2A","Recapture","Myodes gapperi","Male","Adult",20.5,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"810",2010-07-14,"2D","Recapture","Myodes gapperi","Male","Adult",22,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"811",2010-07-14,"2F","New","Myodes gapperi","Male","Juvenile",9.5,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"812",2010-07-14,"2I","Recapture","Myodes gapperi","Male","Adult",15,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"813",2010-07-19,"2A","Recapture","Myodes gapperi",NA,"Adult",21,"A=3, escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"814",2010-07-19,"2B","Recapture","Myodes gapperi","Female","Adult",27,"A=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"815",2010-07-19,"2C","Recapture","Peromyscus maniculatus","Male","Adult",20,"A=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"816",2010-07-19,"23D","New","Myodes gapperi","Female","Juvenile",12.5,"A=1, no scissors,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"817",2010-07-19,"2E","New","Myodes gapperi","Male","Adult",22,"A=2, no scissors,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"818",2010-07-19,"2G","New","Peromyscus maniculatus","Female","Adult",19,"A=2, no scissors,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"819",2010-07-19,"2H","Recapture","Tamias amoenus","Female","Adult",47,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"820",2010-07-19,"2I","Recapture","Tamias amoenus","Male","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"821",2010-07-19,"2L","Recapture","Myodes gapperi","Male","Adult",19,"A=2, lost 6447,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"822",2010-07-19,"1A","New","Myodes gapperi","Male","Adult",16.5,"A=2, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"823",2010-07-19,"1I","New","Tamias amoenus","Male","Adult",NA,"hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"824",2010-07-19,"1M","Recapture","Myodes gapperi","Male","Adult",20.5,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"825",2010-07-19,"1O","Recapture","Myodes gapperi",NA,"Adult",18,"A=1, escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"826",2010-07-19,"2M","Recapture","Myodes gapperi","Male","Adult",16.5,"A=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"827",2010-07-21,"1D","Recapture","Myodes gapperi","Female","Adult",27.5,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"828",2010-07-21,"1M","Recapture","Myodes gapperi","Male","Adult",18.5,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"829",2010-07-21,"1O","Recapture","Myodes gapperi","Male","Adult",16.5,"A=1, new tag R (6572),Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"830",2010-07-21,"1P","New","Myodes gapperi","Male","Juvenile",11.5,"A=1, too small for hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"831",2010-07-21,"1Q","Recapture","Myodes gapperi","Male","Adult",19.5,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"832",2010-07-21,"1R","Recapture","Peromyscus maniculatus","Female","Adult",23.5,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"833",2010-07-21,"2A","Recapture","Myodes gapperi","Male","Adult",16.5,"A=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"834",2010-07-21,"2C","Recapture","Peromyscus maniculatus","Male","Adult",20.5,"A=4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"835",2010-07-21,"2H","Recapture","Myodes gapperi","Male","Adult",24,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"836",2010-07-21,"2I","New","Myodes gapperi","Male","Juvenile",11.5,"A=1, too small for hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"837",2010-07-21,"2K","Recapture","Tamias amoenus","Male","Adult",51.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"838",2010-07-21,"2M","Recapture","Myodes gapperi","Female","Adult",20,"A=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"839",2010-07-21,"1T","New","Tamias amoenus",NA,NA,NA,"escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"840",2010-07-21,"1S","New","Zapus princeps","Female","Adult",33,"Hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"841",2010-07-26,"1G","Recapture","Myodes gapperi","Male","Adult",23,"A=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"842",2010-07-26,"1J","New","Zapus princeps","Female","Adult",22,"A=3, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"843",2010-07-26,"1O","Recapture","Myodes gapperi","Male","Adult",19,"A=3, added 6550,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"844",2010-07-26,"1P","Recapture","Peromyscus maniculatus","Female","JuvenileAdult",23,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"845",2010-07-26,"1Q","New","Myodes gapperi","Female","Adult",17,"A=4, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"846",2010-07-26,"1S","Recapture","Tamias amoenus","Male","Adult",44,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"847",2010-07-26,"2B","Recapture","Myodes gapperi","Male","Adult",22.5,"A=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"848",2010-07-26,"2C","Recapture","Myodes gapperi","Female","Adult",35.5,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"849",2010-07-26,"2G","Recapture","Tamias amoenus",NA,"Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"850",2010-07-26,"2H","Recapture","Myodes gapperi","Male","Adult",20,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"851",2010-07-26,"2I","New","Myodes gapperi","Female","Juvenile",13,"A=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"852",2010-07-26,"2L","Recapture","Myodes gapperi","Male","Adult",21,"A=2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"853",2010-07-26,"2M","Recapture","Myodes gapperi","Female","Adult",21.5,"A=1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"854",2010-07-28,"2G","Recapture","Peromyscus maniculatus","Male","Adult",18.5,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"855",2010-07-28,"2H","Recapture","Myodes gapperi","Male","Adult",19,"A1, escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"856",2010-07-28,"2I","Recapture","Myodes gapperi","Male","Adult",20,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"857",2010-07-28,"2L","Recapture","Tamias amoenus","Male","Adult",49,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"858",2010-07-28,"2M","Recapture","Zapus princeps","Female","Adult",26.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"859",2010-07-28,"1G","Recapture","Peromyscus maniculatus","Female","Adult",22,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"860",2010-07-28,"1N","New","Tamias amoenus","Female","Adult",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"861",2010-07-28,"1P","Recapture","Peromyscus maniculatus","Female","Adult",NA,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"862",2010-07-28,"1R","Recapture","Myodes gapperi","Female","Adult",23,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"863",2010-08-02,"1A","Recapture","Zapus princeps","Female","Adult",34.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"864",2010-08-02,"1B","Recapture","Myodes gapperi","Female","Adult",26,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"865",2010-08-02,"1D",NA,"Zapus princeps",NA,NA,NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"866",2010-08-02,"1I","Recapture","Zapus princeps","Female","Adult",31.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"867",2010-08-02,"1J","Recapture","Zapus princeps","Male","Adult",28.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"868",2010-08-02,"1K","Recapture","Tamias amoenus","Male","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"869",2010-08-02,"1P","New","Peromyscus maniculatus","Female","Juvenile",11.5,"A3, Hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"870",2010-08-02,"1R","Recapture","Peromyscus maniculatus","Female","Adult",29,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"871",2010-08-02,"2L",NA,"Myodes gapperi",NA,NA,NA,"escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"872",2010-08-02,"2K","Recapture","Peromyscus maniculatus","Male","Adult",21,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"873",2010-08-02,"2C","Recapture","Myodes gapperi","Male","Adult",22.5,"A1, 6402 added,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"874",2010-08-02,"2E","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"A1, 6625 added,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"875",2010-08-02,"2G","Recapture","Peromyscus maniculatus","Female","Adult",NA,"A4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"876",2010-08-02,"2H","Recapture","Myodes gapperi",NA,"Adult",19.5,"A2, tick on head,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"877",2010-08-02,"2J","Recapture","Myodes gapperi","Female","Juvenile",15,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"878",2010-08-02,"2Q","Recapture","Zapus princeps",NA,"Adult",31,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"879",2010-08-02,"2M","Recapture","Myodes gapperi","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"880",2010-08-04,"1B","Recapture","Myodes gapperi","Female","Adult",27,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"881",2010-08-04,"1D","New","Zapus princeps","Male","Adult",27,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"882",2010-08-04,"2G","Recapture","Myodes gapperi","Male","Adult",23,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"883",2010-08-04,"2H","Recapture","Peromyscus maniculatus","Female","Adult",28.5,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"884",2010-08-04,"2I","Recapture","Myodes gapperi","Male","Adult",NA,"A1, forgot weight,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"885",2010-08-04,"2L","Recapture","Myodes gapperi","Female","Adult",21,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"886",2010-08-04,"2M","Recapture","Myodes gapperi","Male","Adult",NA,"A1, no weight,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"887",2010-08-04,"1R","Recapture","Myodes gapperi","Female","Adult",NA,"A2, no weight,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"888",2010-08-04,"1P","Recapture","Peromyscus maniculatus",NA,"Juvenile",NA,"escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"889",2010-08-04,"1L","Recapture","Tamias amoenus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"890",2010-08-04,"1I","Recapture","Peromyscus maniculatus","Male","Adult",20.5,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"891",2010-08-04,"2C","Recapture","Peromyscus maniculatus","Female","Adult",20.5,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"892",2010-08-04,"2B","Recapture","Zapus princeps","Female","Adult",25,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"893",2010-08-04,"2A","New","Peromyscus maniculatus","Female","Adult",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"894",2010-08-10,"1A","New","Zapus princeps",NA,"Adult",26,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"895",2010-08-10,"1J","Recapture","Myodes gapperi",NA,"Adult",24,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"896",2010-08-10,"1R","Recapture","Peromyscus maniculatus","Female","Adult",24,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"897",2010-08-10,"2M","Recapture","Myodes gapperi","Male","Adult",20.5,"A2, no tags left,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"898",2010-08-10,"1J","New","Myodes gapperi","Male","Juvenile",13.5,"A3,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"899",2010-08-10,"2C","Recapture","Peromyscus maniculatus","Female","Adult",NA,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"900",2010-08-10,"1O","Recapture","Myodes gapperi","Female","Adult",29,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"901",2010-08-10,"1S","New","Myodes gapperi","Female","Juvenile",10.5,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"902",2010-08-10,"1S?","Recapture","Myodes gapperi",NA,NA,NA,"escaped,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"903",2010-08-12,"1A","Recapture","Tamias amoenus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"904",2010-08-12,"1C","New","Myodes gapperi","Female","Adult",15,"A1, Hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"905",2010-08-12,"1J","Recapture","Peromyscus maniculatus","Female","Adult",24,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"906",2010-08-12,"1S","New","Myodes gapperi","Male","Adult",15,"A3, Hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"907",2010-08-12,"2L","New","Myodes gapperi","Male","Adult",21.5,"A1, no ears,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"908",2010-08-12,"2B","Recapture","Myodes gapperi","Female","Adult",27,"A4,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"909",2010-08-12,"2C","Recapture","Peromyscus maniculatus","Female","Adult",22,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"910",2010-08-12,"1N","Recapture","Peromyscus maniculatus","Female","Juvenile",10,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"911",2010-08-12,"1D","Recapture","Myodes gapperi","Female","Adult",19.5,"A2,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"912",2010-08-12,"1R","Recapture","Peromyscus maniculatus","Female","Adult",22,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"913",2010-08-16,"2A","New","Myodes gapperi","Female","Juvenile",9,"A2, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"914",2010-08-16,"2B","Recapture","Myodes gapperi","Female","Adult",34,"A1,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"915",2010-08-16,"2E","Recapture","Tamias amoenus","Male","Adult",46,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"916",2010-08-16,"2F","New","Microtus longicaudus","Female","Adult",28,"A2, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"917",2010-08-16,"2H","Recapture","Myodes gapperi","Male","Adult",24,"A2, added 6538, lost 6448,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"918",2010-08-16,"2I","Recapture","Myodes gapperi","Female","Adult",18.5,"A2, added6537, lost 6563,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"919",2010-08-16,"2K","New","Peromyscus maniculatus","Female","Juvenile",13,"A1, hair,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"920",2010-08-16,"2M","Recapture","Myodes gapperi","Male","Adult",20,"A3, added 6534, lost 6250,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
