Date,Trap co-ordinate 1,Trap co-ordinate 2,New/Recap,Spp.,Tag (one),Tag (two),Sex,Age,Wt,Condition,Remarks
11-Jun-86,-40,240,R,Pm,5017,5018,F,OW,26.5,L/Preg,
11-Jun-86,60,360,R,Pm,5033,5034,F,OW,20.5,Preg,
11-Jun-86,40,320,R,Pm,5045,5100,F,OW,21.5,L,
11-Jun-86,20,280,R,Pm,5047,5048,M,OW,21,S,
11-Jun-86,-60,240,R,Pm,5096,5097,M,OW,23,S,
11-Jun-86,60,160,R,Pm,5103,5104,M,OW,27,S,
11-Jun-86,80,220,R,Pm,5145,5146,F,YY,16,Preg,
11-Jun-86,0,60,R,Pm,5309,5310,M,YY,14.5,Imm,
11-Jun-86,120,20,R,Pm,5332,5333,M,YY,14.5,Imm,
11-Jun-86,20,280,R,Pm,5334,5335,F,YY,11,Imm,
11-Jun-86,80,280,R,Pm,5336,5337,M,YY,13,Imm,
11-Jun-86,80,40,N,Pm,5344,5345,M,YY,12.5,Imm,
11-Jun-86,20,100,R,Pm,5346,5347,M,YY,14,Imm,
11-Jun-86,-20,220,R,Pm,5351,5352,F,YY,7.5,Imm,
11-Jun-86,20,300,R,Pm,5353,5354,M,YY,10.5,Imm,
11-Jun-86,20,200,N,Pm,5363,5364,F,YY,9,Imm,
11-Jun-86,20,260,N,Pm,5365,5366,F,YY,9.5,Imm,new tags 5719/20
11-Jun-86,100,20,N,Pm,5367,5368,F,YY,11,Imm,
17-Jun-86,80,80,,Pm,,,F,YY,9.5,Imm,
17-Jun-86,60,200,R,Pm,263,5004,M,OW,27.5,S,
17-Jun-86,40,20,R,Pm,269,5041,F,OW,32,Preg,
17-Jun-86,80,0,R,Pm,273,274,F,OW,37,Preg,
17-Jun-86,80,40,R,Pm,2015,2035,M,OW,18.5,S,
17-Jun-86,20,280,R,Pm,2284,2288,F,OW,27,Preg,
17-Jun-86,60,220,R,Pm,2290,4585,M,OW,23.5,S,
17-Jun-86,20,0,R,Pm,4427,4428,M,OW,23,S,
17-Jun-86,20,120,R,Pm,4427,4428,M,OW,27.5,S,
17-Jun-86,20,0,R,Pm,4468,4910,F,OW,32,Preg,
17-Jun-86,80,300,R,Pm,4473,4474,F,OW,22,NL,
17-Jun-86,0,240,R,Pm,4988,4989,F,OW,23,L,
17-Jun-86,100,0,R,Pm,5006,5331,M,OW,22.5,S,
17-Jun-86,0,200,R,Pm,5011,5012,F,OW,26.5,Preg,
17-Jun-86,-80,240,R,Pm,5017,5018,F,OW,36.5,Preg,
17-Jun-86,20,360,R,Pm,5033,5034,F,OW,27,Preg,
17-Jun-86,40,320,R,Pm,5045,5100,F,OW,24,L,
17-Jun-86,20,300,R,Pm,5047,5048,M,OW,23.5,S,
17-Jun-86,-40,240,R,Pm,5096,5097,M,OW,23.5,S,
17-Jun-86,60,200,R,Pm,5145,5146,F,YY,18,Preg,
17-Jun-86,20,100,R,Pm,5309,5310,M,YY,17,Imm,
17-Jun-86,100,20,R,Pm,5332,5333,M,YY,14.5,Imm,
17-Jun-86,20,300,R,Pm,5334,5335,F,YY,13,Imm,
17-Jun-86,120,0,R,Pm,5344,5345,M,YY,15.5,Imm,
17-Jun-86,0,60,R,Pm,5346,5347,M,YY,16.5,Imm,
17-Jun-86,20,160,R,Pm,5348,5350,F,YY,11,Imm,
17-Jun-86,20,140,R,Pm,5351,5352,F,YY,11,Imm,
17-Jun-86,20,240,R,Pm,5353,5354,M,YY,13,Imm,
17-Jun-86,40,260,R,Pm,5355,5356,M,YY,11.5,Imm,
17-Jun-86,60,200,R,Pm,5357,5358,M,YY,13,Imm,
17-Jun-86,20,200,R,Pm,5363,5364,F,YY,13,Imm,
17-Jun-86,20,300,R,Pm,5365,5366,F,YY,14.5,Imm,new tags 5719/20
17-Jun-86,100,40,R,Pm,5367,5368,F,YY,15.5,Imm,
17-Jun-86,120,0,N,Pm,5383,5384,F,YY,12.5,Imm,
17-Jun-86,80,20,N,Pm,5385,5386,M,YY,10.5,Imm,
17-Jun-86,80,0,N,Pm,5387,5388,F,YY,9.5,Imm,
17-Jun-86,100,40,N,Pm,5389,5438,M,YY,9,Imm,
17-Jun-86,0,200,N,Pm,5390,,F,YY,12.5,Imm,
17-Jun-86,-20,220,N,Pm,5391,5428,M,YY,9,Imm,
17-Jun-86,80,120,N,Pm,5392,5393,M,YY,16.5,Imm,
17-Jun-86,100,60,N,Pm,5394,5395,F,YY,11.5,Imm,
17-Jun-86,120,20,N,Pm,5396,5397,M,YY,15,Imm,
18-Jun-86,20,120,,Pm,,,,OW,33,,
18-Jun-86,40,180,,Pm,,,,YY,,,
18-Jun-86,60,200,,Pm,,,,YY,,,
18-Jun-86,120,20,,Pm,,,M,YY,15,Imm,
18-Jun-86,80,180,R,Pm,263,5004,M,OW,25,S,
18-Jun-86,80,0,R,Pm,273,274,F,OW,37,Preg,
18-Jun-86,60,40,R,Pm,2015,2035,M,OW,18.5,S,
18-Jun-86,40,280,R,Pm,2284,2288,F,OW,24.5,NL,
18-Jun-86,60,340,R,Pm,2290,4585,M,OW,25,S,
18-Jun-86,20,40,R,Pm,4427,4428,M,OW,24,S,
18-Jun-86,20,140,R,Pm,4435,4436,F,OW,22,L,
18-Jun-86,20,20,R,Pm,4468,4910,F,OW,33,Preg,
18-Jun-86,20,240,R,Pm,4988,4989,F,OW,21.5,L,
18-Jun-86,60,0,R,Pm,5006,5331,M,OW,23.5,S,
18-Jun-86,0,200,R,Pm,5011,5012,F,OW,28,Preg,
18-Jun-86,-80,220,R,Pm,5017,5018,F,OW,34,Preg,
18-Jun-86,40,360,R,Pm,5033,5034,F,OW,30,Preg,
18-Jun-86,40,320,R,Pm,5045,5100,F,OW,25,L,
18-Jun-86,20,300,R,Pm,5047,5048,M,OW,23.5,S,
18-Jun-86,-40,220,R,Pm,5096,5097,M,OW,24.5,S,
18-Jun-86,60,200,R,Pm,5145,5146,F,YY,20.5,Preg,
18-Jun-86,40,100,R,Pm,5309,5310,M,YY,17,Imm,
18-Jun-86,100,40,R,Pm,5332,5333,M,YY,15.5,Imm,
18-Jun-86,20,300,R,Pm,5334,5335,F,YY,12.5,Imm,
18-Jun-86,120,0,R,Pm,5344,5345,M,YY,15,Imm,
18-Jun-86,20,60,R,Pm,5346,5347,M,YY,16,Imm,
18-Jun-86,0,200,R,Pm,5348,5350,F,YY,12,Imm,
18-Jun-86,-20,220,R,Pm,5351,5352,F,YY,11,Imm,
18-Jun-86,0,240,R,Pm,5353,5354,M,YY,13,Imm,
18-Jun-86,20,320,R,Pm,5355,5356,M,YY,11,Imm,
18-Jun-86,40,260,R,Pm,5357,5358,M,YY,13,Imm,
18-Jun-86,20,200,R,Pm,5363,5364,F,YY,13.5,Imm,
18-Jun-86,20,300,R,Pm,5365,5366,F,YY,14.5,Imm,new tags 5719/20
18-Jun-86,100,20,R,Pm,5367,5368,F,YY,15,Imm,
18-Jun-86,60,20,R,Pm,5385,5386,M,YY,11,Imm,
18-Jun-86,80,120,R,Pm,5392,5393,M,YY,16.5,Imm,
18-Jun-86,100,60,R,Pm,5394,5395,F,YY,14,Imm,
18-Jun-86,80,20,N,Pm,5398,5420,F,YY,9.5,Imm,
18-Jun-86,80,20,N,Pm,5399,5417,M,YY,9.5,Imm,
18-Jun-86,80,80,N,Pm,5400,5427,F,YY,10.5,Imm,
21-Jun-86,60,200,R,Pm,5363,5364,F,YY,15.5,Imm,
24-Jun-86,80,120,,Pm,,,M,OW,26,NS,
24-Jun-86,80,20,R,Pm,273,274,F,OW,26,L/Preg,
24-Jun-86,60,0,R,Pm,2015,2035,M,OW,18,S,
24-Jun-86,20,280,R,Pm,2284,2288,F,OW,27,Preg,
24-Jun-86,60,220,R,Pm,2290,4585,M,OW,23.5,S,
24-Jun-86,20,40,R,Pm,4427,4428,M,OW,21.5,S,
24-Jun-86,-40,220,R,Pm,4435,4436,F,OW,23.5,L,pink
24-Jun-86,40,0,R,Pm,4468,4910,F,OW,30,L/Preg,
24-Jun-86,80,300,R,Pm,4473,4474,F,OW,21.5,NL,
24-Jun-86,0,300,R,Pm,4988,4989,F,OW,21,L,
24-Jun-86,-80,220,R,Pm,5017,5018,F,OW,27.5,L/Preg,
24-Jun-86,40,360,R,Pm,5033,5034,F,OW,28.5,Preg,
24-Jun-86,20,340,R,Pm,5045,5100,F,OW,25,L,
24-Jun-86,20,300,R,Pm,5047,5048,M,OW,21.5,S,
24-Jun-86,-80,240,R,Pm,5096,5097,M,OW,20.5,S,
24-Jun-86,20,300,R,Pm,5103,5104,M,OW,29,S,
24-Jun-86,60,200,R,Pm,5145,5146,F,YY,22,Preg,
24-Jun-86,140,0,R,Pm,5332,5333,M,YY,15.5,Imm,
24-Jun-86,80,160,R,Pm,5334,5335,F,YY,13,Imm,
24-Jun-86,20,360,R,Pm,5336,5337,M,YY,15,Imm,
24-Jun-86,100,20,R,Pm,5344,5345,M,YY,15,Imm,
24-Jun-86,20,160,R,Pm,5348,5350,F,YY,13,Imm,
24-Jun-86,0,200,R,Pm,5351,5352,F,YY,,Imm,
24-Jun-86,20,240,R,Pm,5353,5354,M,YY,14,Imm,
24-Jun-86,60,140,R,Pm,5355,5356,M,YY,12,Imm,
24-Jun-86,40,260,R,Pm,5357,5358,M,YY,13,Imm,
24-Jun-86,80,0,R,Pm,5359,5360,F,OW,24,L,
24-Jun-86,60,200,R,Pm,5363,5364,F,YY,15.5,Imm,
24-Jun-86,40,320,R,Pm,5365,5366,F,YY,14.5,Imm,new tags 5719/20
24-Jun-86,120,20,R,Pm,5367,5368,F,YY,14.5,Imm,
24-Jun-86,120,0,R,Pm,5383,5384,F,YY,13,Imm,
24-Jun-86,60,60,R,Pm,5385,5386,M,YY,13,Imm,
24-Jun-86,100,0,R,Pm,5387,5388,F,YY,12,Imm,
24-Jun-86,0,200,R,Pm,5391,5428,M,YY,12,Imm,
24-Jun-86,100,40,R,Pm,5394,5395,F,YY,12.5,Imm,
24-Jun-86,120,20,R,Pm,5396,5397,M,YY,,dead,dead
24-Jun-86,80,60,R,Pm,5398,5420,F,YY,11.5,Imm,
24-Jun-86,60,40,R,Pm,5399,5417,M,YY,12,Imm,
24-Jun-86,0,200,R,Pm,5400,5427,F,YY,11.5,Imm,
24-Jun-86,80,0,N,Pm,5415,5416,F,YY,12.5,Imm,
24-Jun-86,40,20,N,Pm,5418,5419,F,YY,9,Imm,
24-Jun-86,20,0,N,Pm,5421,5458,M,YY,8.5,Imm,
24-Jun-86,20,20,N,Pm,5423,5424,F,YY,7,Imm,
24-Jun-86,20,220,N,Pm,5425,5426,F,YY,11.5,Imm,
24-Jun-86,-20,220,N,Pm,5429,5430,F,YY,12,Imm,
24-Jun-86,80,100,N,Pm,5431,5432,M,YY,14,Imm,
25-Jun-86,80,100,R,Pm,263,5004,M,OW,26,S,
25-Jun-86,60,0,R,Pm,273,274,F,OW,26.5,L/Preg,
25-Jun-86,80,0,R,Pm,2015,2035,M,OW,20,S,
25-Jun-86,20,280,R,Pm,2284,2288,F,OW,26.5,Preg,
25-Jun-86,60,200,R,Pm,2290,4585,M,OW,24,S,
25-Jun-86,20,0,R,Pm,4427,4428,M,OW,23.5,S,
25-Jun-86,-20,240,R,Pm,4435,4436,F,OW,20.5,L,
25-Jun-86,20,40,R,Pm,4468,4910,F,OW,32,L/Preg,
25-Jun-86,80,300,R,Pm,4473,4474,F,OW,23.5,NL,
25-Jun-86,20,240,R,Pm,4988,4989,F,OW,22,L,
25-Jun-86,-80,240,R,Pm,5017,5018,F,OW,26.5,L,
25-Jun-86,20,360,R,Pm,5033,5034,F,OW,23.5,L,
25-Jun-86,40,340,R,Pm,5045,5100,F,OW,26,Preg,
25-Jun-86,20,300,R,Pm,5047,5048,M,OW,24,S,
25-Jun-86,20,300,R,Pm,5103,5104,M,OW,28.5,S,
25-Jun-86,60,200,R,Pm,5145,5146,F,YY,23,L/Preg,
25-Jun-86,80,340,R,Pm,5147,5148,M,OW,24,S,
25-Jun-86,0,60,R,Pm,5309,5310,M,YY,17,Imm,
25-Jun-86,100,40,R,Pm,5332,5333,M,YY,16,Imm,
25-Jun-86,80,140,R,Pm,5334,5335,F,YY,13,Imm,
25-Jun-86,40,360,R,Pm,5336,5337,M,YY,16,Imm,
25-Jun-86,120,20,R,Pm,5344,5345,M,YY,17,Imm,
25-Jun-86,0,200,R,Pm,5348,5350,F,YY,14,Imm,
25-Jun-86,40,200,R,Pm,5355,5356,M,YY,12,Imm,
25-Jun-86,40,260,R,Pm,5357,5358,M,YY,14,Imm,
25-Jun-86,40,200,R,Pm,5363,5364,F,YY,15,Imm,
25-Jun-86,20,320,R,Pm,5365,5366,F,YY,14.5,Imm,new tags 5719/20
25-Jun-86,140,0,R,Pm,5367,5368,F,YY,14,Imm,
25-Jun-86,80,0,R,Pm,5385,5386,M,YY,14,Imm,
25-Jun-86,60,60,R,Pm,5387,5388,F,YY,12,Imm,
25-Jun-86,40,40,R,Pm,5389,5438,M,YY,12,Imm,
25-Jun-86,-60,240,R,Pm,5391,5428,M,YY,13,Imm,
25-Jun-86,140,0,R,Pm,5394,5395,F,YY,12.5,Imm,
25-Jun-86,80,20,R,Pm,5398,5420,F,YY,11.5,Imm,
25-Jun-86,0,200,R,Pm,5400,5427,F,YY,13.5,Imm,
25-Jun-86,100,0,R,Pm,5415,5416,F,YY,12.5,Imm,
25-Jun-86,20,0,R,Pm,5418,5419,F,YY,9.5,Imm,
25-Jun-86,40,160,R,Pm,5429,5430,F,YY,12.5,Imm,
25-Jun-86,100,20,R,Pm,5431,5432,M,YY,16,Imm,
25-Jun-86,40,20,N,Pm,5433,5434,M,YY,10.5,Imm,
25-Jun-86,20,0,N,Pm,5435,5436,M,YY,9.5,Imm,
25-Jun-86,140,0,N,Pm,5443,5444,M,YY,15.5,Imm,
30-Jun-86,80,120,R,Pm,263,5004,M,OW,28,S,
30-Jun-86,60,0,R,Pm,273,274,F,OW,28,Preg,
30-Jun-86,60,40,R,Pm,2015,2035,M,OW,19,S,
30-Jun-86,20,260,R,Pm,2284,2288,F,OW,30,Preg,
30-Jun-86,80,200,R,Pm,2290,4585,M,OW,23.5,S,
30-Jun-86,0,60,R,Pm,4427,4428,M,OW,23.5,S,
30-Jun-86,60,200,R,Pm,4435,4436,F,OW,23,NL,
30-Jun-86,40,40,R,Pm,4468,4910,F,OW,32,Preg,
30-Jun-86,-80,240,R,Pm,5017,5018,F,OW,30,Preg,
30-Jun-86,20,360,R,Pm,5033,5034,F,OW,23,L,
30-Jun-86,20,340,R,Pm,5045,5100,F,OW,29,Preg,
30-Jun-86,20,300,R,Pm,5047,5048,M,OW,25,S,
30-Jun-86,-40,220,R,Pm,5096,5097,M,OW,25.5,S,
30-Jun-86,60,120,R,Pm,5103,5104,M,OW,26.5,S,
30-Jun-86,60,220,R,Pm,5145,5146,F,YY,19,L,
30-Jun-86,40,100,R,Pm,5309,5310,M,YY,19.5,Imm,
30-Jun-86,120,0,R,Pm,5332,5333,M,YY,17.5,Imm,
30-Jun-86,80,140,R,Pm,5334,5335,F,YY,16,Imm,
30-Jun-86,40,360,R,Pm,5336,5337,M,YY,17.5,Imm,
30-Jun-86,100,20,R,Pm,5344,5345,M,YY,18,Imm,
30-Jun-86,20,160,R,Pm,5348,5350,F,YY,14,Imm,
30-Jun-86,0,200,R,Pm,5351,5352,F,YY,14.5,Imm,
30-Jun-86,20,240,R,Pm,5353,5354,M,YY,14,Imm,
30-Jun-86,40,280,R,Pm,5355,5356,M,YY,12.5,Imm,
30-Jun-86,20,280,R,Pm,5357,5358,M,YY,15,Imm,
30-Jun-86,60,200,R,Pm,5363,5364,F,YY,16.5,Imm,
30-Jun-86,20,300,R,Pm,5365,5366,F,YY,16,Imm,new tags 5719/20
30-Jun-86,120,20,R,Pm,5367,5368,F,YY,16,Imm,
30-Jun-86,120,0,R,Pm,5383,5384,F,YY,16.5,Imm,
30-Jun-86,60,20,R,Pm,5385,5386,M,YY,14,Imm,
30-Jun-86,80,20,R,Pm,5387,5388,F,YY,14,Preg,
30-Jun-86,40,60,R,Pm,5389,5438,M,YY,15,Imm,
30-Jun-86,0,200,R,Pm,5391,5428,M,YY,14.5,Imm,
30-Jun-86,80,20,R,Pm,5398,5420,F,YY,13,Imm,
30-Jun-86,60,60,R,Pm,5399,5417,M,YY,15,Imm,
30-Jun-86,60,140,R,Pm,5400,5427,F,YY,13.5,Imm,
30-Jun-86,80,0,R,Pm,5415,5416,F,YY,15.5,Imm,
30-Jun-86,40,20,R,Pm,5418,5419,F,YY,11.5,Imm,
30-Jun-86,20,0,R,Pm,5421,5458,M,YY,10.5,Imm,
30-Jun-86,20,20,R,Pm,5423,5424,F,YY,10.5,Imm,
30-Jun-86,-20,220,R,Pm,5425,5426,F,YY,14,Imm,
30-Jun-86,40,180,R,Pm,5429,5430,F,YY,15,Imm,
30-Jun-86,120,0,R,Pm,5431,5432,M,YY,16.5,Imm,
30-Jun-86,100,40,R,Pm,5431,5432,M,YY,16.5,Imm,
30-Jun-86,40,0,R,Pm,5433,5434,M,YY,12.5,Imm,
30-Jun-86,20,40,R,Pm,5435,5436,M,YY,12,Imm,
30-Jun-86,80,80,R,Pm,5443,5444,M,YY,16.5,Imm,
30-Jun-86,20,0,N,Pm,5459,5460,M,YY,8,Imm,
30-Jun-86,20,0,N,Pm,5461,5462,F,YY,10,Imm,
7-Jul-86,40,300,,Pm,,,,YY,,,
7-Jul-86,20,220,,Pm,,,,YY,,,
7-Jul-86,80,100,R,Pm,263,5004,M,OW,26.5,S,
7-Jul-86,60,0,R,Pm,273,274,F,OW,26,L,
7-Jul-86,80,0,R,Pm,2015,2035,M,OW,20,S,
7-Jul-86,40,280,R,Pm,2284,2288,F,OW,29,L/Preg,
7-Jul-86,60,220,R,Pm,2290,4585,M,OW,24,S,
7-Jul-86,-40,220,R,Pm,4435,4436,F,OW,24.5,Preg,
7-Jul-86,40,0,R,Pm,4468,4910,F,OW,30.5,L/Preg,
7-Jul-86,-40,240,R,Pm,5017,5018,F,OW,29,L/Preg,
7-Jul-86,40,340,R,Pm,5033,5034,F,OW,24,L,
7-Jul-86,40,340,R,Pm,5045,5100,F,OW,24.5,L/Preg,
7-Jul-86,20,240,R,Pm,5047,5048,M,OW,23.5,S,
7-Jul-86,-80,240,R,Pm,5096,5097,M,OW,23.5,S,
7-Jul-86,20,300,R,Pm,5103,5104,M,OW,27,S,
7-Jul-86,80,200,R,Pm,5145,5146,F,YY,23,L,
7-Jul-86,120,20,R,Pm,5332,5333,M,YY,18,Imm,
7-Jul-86,80,120,R,Pm,5344,5345,M,YY,19,Imm,
7-Jul-86,20,180,R,Pm,5348,5350,F,YY,14,Imm,
7-Jul-86,0,200,R,Pm,5351,5352,F,YY,13,Imm,
7-Jul-86,20,260,R,Pm,5353,5354,M,YY,15,Imm,
7-Jul-86,20,300,R,Pm,5355,5356,M,YY,14.5,Imm,
7-Jul-86,20,280,R,Pm,5357,5358,M,YY,15.5,Imm,
7-Jul-86,60,200,R,Pm,5363,5364,F,YY,16.5,Imm,
7-Jul-86,20,300,R,Pm,5365,5366,F,YY,17,Imm,new tags 5719/20
7-Jul-86,100,20,R,Pm,5367,5368,F,YY,17,Imm,
7-Jul-86,120,0,R,Pm,5383,5384,F,YY,15,Imm,
7-Jul-86,100,0,R,Pm,5385,5386,M,YY,15,Imm,
7-Jul-86,80,20,R,Pm,5387,5388,F,YY,14.5,Preg,
7-Jul-86,80,20,R,Pm,5389,5438,M,YY,14,Imm,
7-Jul-86,0,200,R,Pm,5391,5428,M,YY,16,Imm,
7-Jul-86,120,0,R,Pm,5394,5395,F,YY,15,Imm,
7-Jul-86,80,20,R,Pm,5398,5420,F,YY,14.5,Imm,
7-Jul-86,60,40,R,Pm,5399,5417,M,YY,15,Imm,
7-Jul-86,60,140,R,Pm,5400,5427,F,YY,14.5,Imm,
7-Jul-86,80,0,R,Pm,5415,5416,F,YY,15,Imm,
7-Jul-86,40,20,R,Pm,5418,5419,F,YY,12,Imm,
7-Jul-86,20,20,R,Pm,5421,5458,M,YY,14,Imm,
7-Jul-86,40,100,R,Pm,5423,5424,F,YY,11.5,Imm,
7-Jul-86,40,180,R,Pm,5429,5430,F,YY,14.5,Imm,
7-Jul-86,80,80,R,Pm,5431,5432,M,YY,17.5,Imm,
7-Jul-86,40,40,R,Pm,5433,5434,M,YY,13.5,Imm,
7-Jul-86,40,60,R,Pm,5435,5436,M,YY,12.5,Imm,
7-Jul-86,100,40,R,Pm,5443,5444,M,YY,16.5,Imm,
7-Jul-86,20,0,R,Pm,5459,5460,M,YY,11,Imm,
7-Jul-86,20,0,R,Pm,5461,5462,F,YY,11,Imm,
7-Jul-86,20,0,N,Pm,5470,5471,F,YY,13,Imm,
7-Jul-86,-20,220,N,Pm,5472,5473,M,YY,9,Imm,
7-Jul-86,0,220,N,Pm,6003,6004,M,YY,8,Imm,
7-Jul-86,40,260,N,Pm,6005,6006,F,YY,10.5,Imm,
8-Jul-86,20,160,,Pm,,,,YY,,,
8-Jul-86,80,120,R,Pm,263,5004,M,OW,26,S,
8-Jul-86,60,20,R,Pm,273,274,F,OW,26,L,
8-Jul-86,80,0,R,Pm,2015,2035,M,OW,19.5,S,
8-Jul-86,20,240,R,Pm,2284,2288,F,OW,24.5,L/Preg,
8-Jul-86,60,200,R,Pm,2290,4585,M,OW,23.5,S,
